source_taxon_name,interaction_type,target_taxon_name,latitude,longitude
Brachioteuthis picta,eats,Euphausia superba,-51,-70
Galiteuthis glacialis,eats,Teuthida,-51,-70
Galiteuthis glacialis,eats,Actinopterygii,-51,-70
Galiteuthis glacialis,eats,Pseudosagitta gazellae,-51,-70
Galiteuthis glacialis,eats,Themisto gaudichaudii,-51,-70
Galiteuthis glacialis,eats,Thysanoessa macrura,-51,-70
Galiteuthis glacialis,eats,Euphausia superba,-51,-70
Alluroteuthis antarcticus,eats,Teuthida,-51,-70
Alluroteuthis antarcticus,eats,Actinopterygii,-51,-70
Alluroteuthis antarcticus,eats,Pseudosagitta gazellae,-51,-70
Alluroteuthis antarcticus,eats,Themisto gaudichaudii,-51,-70
Alluroteuthis antarcticus,eats,Thysanoessa macrura,-51,-70
Alluroteuthis antarcticus,eats,Euphausia superba,-51,-70
Filippovia knipovitchi,eats,Teuthida,-51,-70
Filippovia knipovitchi,eats,Actinopterygii,-51,-70
Filippovia knipovitchi,eats,Pseudosagitta gazellae,-51,-70
Filippovia knipovitchi,eats,Themisto gaudichaudii,-51,-70
Filippovia knipovitchi,eats,Thysanoessa macrura,-51,-70
Filippovia knipovitchi,eats,Euphausia superba,-51,-70
Kondakovia longimana,eats,Teuthida,-51,-70
Kondakovia longimana,eats,Actinopterygii,-51,-70
Kondakovia longimana,eats,Pseudosagitta gazellae,-51,-70
Kondakovia longimana,eats,Themisto gaudichaudii,-51,-70
Kondakovia longimana,eats,Thysanoessa macrura,-51,-70
Kondakovia longimana,eats,Euphausia superba,-51,-70
Nymphon arcuatum,eats,Cnidaria,-54,-71
Cephalorhynchus commersonii,eats,Octopodidae,-54.5,-68.5
Cephalorhynchus commersonii,eats,Doryteuthis gahi,-54.5,-68.5
Hyperoodon planifrons,eats,Galiteuthis,-54.5,-68.5
Hyperoodon planifrons,eats,Teuthowenia pellucida,-54.5,-68.5
Hyperoodon planifrons,eats,Taonius pavo,-54.5,-68.5
Hyperoodon planifrons,eats,Mesonychoteuthis hamiltoni,-54.5,-68.5
Hyperoodon planifrons,eats,Chiroteuthis veranii,-54.5,-68.5
Hyperoodon planifrons,eats,Batoteuthis skolops,-54.5,-68.5
Hyperoodon planifrons,eats,Mastigoteuthis,-54.5,-68.5
Hyperoodon planifrons,eats,Histioteuthis eltaninae,-54.5,-68.5
Hyperoodon planifrons,eats,Bathyteuthis abyssicola,-54.5,-68.5
Hyperoodon planifrons,eats,Alluroteuthis antarcticus,-54.5,-68.5
Hyperoodon planifrons,eats,Taningia danae,-54.5,-68.5
Hyperoodon planifrons,eats,Gonatus antarcticus,-54.5,-68.5
Hyperoodon planifrons,eats,Discoteuthis,-54.5,-68.5
Hyperoodon planifrons,eats,Brachioteuthis,-54.5,-68.5
Hyperoodon planifrons,eats,Brachioteuthis riisei,-54.5,-68.5
Hyperoodon planifrons,eats,Enoploteuthis,-54.5,-68.5
Hyperoodon planifrons,eats,Kondakovia longimana,-54.5,-68.5
Hyperoodon planifrons,eats,Filippovia knipovitchi,-54.5,-68.5
Hyperoodon planifrons,eats,Onykia ingens,-54.5,-68.5
Hyperoodon planifrons,eats,Martialia hyadesi,-54.5,-68.5
Hyperoodon planifrons,eats,Cephalopoda,-54.5,-68.5
Globicephala melas,eats,Octopodidae,-54.5,-68.5
Globicephala melas,eats,Doryteuthis gahi,-54.5,-68.5
Globicephala melas,eats,Galiteuthis,-54.5,-68.5
Globicephala melas,eats,Mesonychoteuthis hamiltoni,-54.5,-68.5
Globicephala melas,eats,Chiroteuthis veranii,-54.5,-68.5
Globicephala melas,eats,Histioteuthis eltaninae,-54.5,-68.5
Globicephala melas,eats,Alluroteuthis antarcticus,-54.5,-68.5
Globicephala melas,eats,Gonatus antarcticus,-54.5,-68.5
Globicephala melas,eats,Brachioteuthis riisei,-54.5,-68.5
Globicephala melas,eats,Onykia ingens,-54.5,-68.5
Globicephala melas,eats,Teuthowenia,-54.5,-68.5
Misodendrum punctulatum,parasiteOf,Nothofagus antarctica,-41,-71.5
Tristerix corymbosus,parasiteOf,Cissus,-40.66667,-73.08333
Misodendrum punctulatum,parasiteOf,Nothofagus,-54.66667,-68.5
Misodendrum brachystachyum,parasiteOf,Sorothamus,-41.5,-71.5
Misodendrum angulatum,parasiteOf,Nothofagus,-41.5,-71.5
Thysanoptera,pollinates,Menonvillea scapigera longipes,-34.166667,-69.7
Thysanoptera,pollinates,Senecio,-34.166667,-69.7
Anthidium,pollinates,Loasa incurva,-34.166667,-69.7
Anthidium,pollinates,Adesmia hemisphaerica,-34.166667,-69.7
Anthidium,pollinates,Olsynium junceum,-34.166667,-69.7
Liphanthus,pollinates,Leuceria,-34.166667,-69.7
Liphanthus,pollinates,Jaborosa laciniata,-34.166667,-69.7
Liphanthus,pollinates,Olsynium junceum,-34.166667,-69.7
Liphanthus,pollinates,Azorella monantha,-34.166667,-69.7
Astylus,pollinates,Hypochaeris,-34.166667,-69.7
Astylus,pollinates,Oxalis erythrorhiza,-34.166667,-69.7
Chilimelissa,pollinates,Epilobium,-34.166667,-69.7
Chilimelissa,pollinates,Perezia pilifera,-34.166667,-69.7
Chilimelissa,pollinates,Oxalis erythrorhiza,-34.166667,-69.7
Chilimelissa,pollinates,Montiopsis gilliesii,-34.166667,-69.7
Hypodynerus,pollinates,Calandrinia caespitosa,-34.166667,-69.7
Hypodynerus,pollinates,Discaria,-34.166667,-69.7
Hypodynerus,pollinates,Eucryphia cordifolia,-42,-73.583333
Megachile,pollinates,Astragalus cruckshanksii,-34.166667,-69.7
Megachile,pollinates,Tarasa humilis,-34.166667,-69.7
Megachile,pollinates,Astragalus nivicola,-34.166667,-69.7
Megachile,pollinates,Adesmia hemisphaerica,-34.166667,-69.7
Megachile,pollinates,Olsynium junceum,-34.166667,-69.7
Megachile,pollinates,Senecio,-34.166667,-69.7
Megachile,pollinates,Phacelia heterophylla,-34.166667,-69.7
Megachile,pollinates,Alstroemeria aurea,-41.077069,-71.525206
Spinoliella,pollinates,Tarasa humilis,-34.166667,-69.7
Spinoliella,pollinates,Senecio,-34.166667,-69.7
Ichneumonidae,pollinates,Senecio,-34.166667,-69.7
Ichneumonidae,pollinates,Azorella monantha,-34.166667,-69.7
Geron,pollinates,Perezia pilifera,-34.166667,-69.7
Geron,pollinates,Montiopsis gilliesii,-34.166667,-69.7
Geron,pollinates,Astragalus nivicola,-34.166667,-69.7
Geron,pollinates,Discaria,-34.166667,-69.7
Calliphoridae,pollinates,Cerastium arvense,-34.166667,-69.7
Tropidia,pollinates,Cerastium arvense,-34.166667,-69.7
Tropidia,pollinates,Discaria,-34.166667,-69.7
Tropidia,pollinates,Eucryphia cordifolia,-42,-73.583333
Mosillus,pollinates,Jaborosa laciniata,-34.166667,-69.7
Mosillus,pollinates,Azorella monantha,-34.166667,-69.7
Phulia,pollinates,Adesmia hemisphaerica,-34.166667,-69.7
Phulia,pollinates,Discaria,-34.166667,-69.7
Alloscirtetica,pollinates,Olsynium junceum,-34.166667,-69.7
Pyrgus fides ,pollinates,Senecio,-34.166667,-69.7
Xeromelissa farellones,pollinates,Phacelia heterophylla,-34.166667,-69.7
Chironomidae,pollinates,Phacelia heterophylla,-34.166667,-69.7
Chironomidae,pollinates,Discaria,-34.166667,-69.7
Thyridanthrax,pollinates,Azorella monantha,-34.166667,-69.7
Thyridanthrax,pollinates,Discaria,-34.166667,-69.7
Podagritus,pollinates,Azorella monantha,-34.166667,-69.7
Coccinela anchoralis,pollinates,Azorella monantha,-34.166667,-69.7
Microcerella rusca,pollinates,Azorella monantha,-34.166667,-69.7
Microcerella rusca,pollinates,Discaria,-34.166667,-69.7
Sarconesia versicolor,pollinates,Azorella monantha,-34.166667,-69.7
Sarconesia versicolor,pollinates,Discaria,-34.166667,-69.7
Tamseuxoa ingoufii,pollinates,Discaria,-34.166667,-69.7
Pseudoleucania,pollinates,Discaria,-34.166667,-69.7
Peridroma saucia,pollinates,Discaria,-34.166667,-69.7
Issoria lathonioides,pollinates,Discaria,-34.166667,-69.7
Dolichogyna,pollinates,Discaria,-34.166667,-69.7
Dolichogyna,pollinates,Myrceugenia,-42,-73.583333
Dolichogyna,pollinates,Tepualia stipularis,-42,-73.583333
Dasybasis chilensis,pollinates,Discaria,-34.166667,-69.7
Agrotis ipsilon,pollinates,Discaria,-34.166667,-69.7
Mesograpta,pollinates,Ugni candollei,-42,-73.583333
Mesograpta,pollinates,Myrteola nummularia,-42,-73.583333
Mesograpta,pollinates,Anagallis,-42,-73.583333
Mesograpta,pollinates,Amomyrtus,-42,-73.583333
Mesograpta,pollinates,Amomyrtus,-42,-73.583333
Mesograpta,pollinates,Eucryphia cordifolia,-42,-73.583333
Mesograpta,pollinates,Tepualia stipularis,-42,-73.583333
Bombus,pollinates,Ugni candollei,-42,-73.583333
Bombus,pollinates,Mitraria coccinea,-42,-73.583333
Bombus,pollinates,Luzuriaga radicans,-42,-73.583333
Bombus,pollinates,Luzuriaga polyphylla,-42,-73.583333
Bombus,pollinates,Asteranthera ovata,-42,-73.583333
Bombus,pollinates,Ugni molinae,-42,-73.583333
Bombus,pollinates,Gaultheria,-42,-73.583333
Bombus,pollinates,Berberis,-42,-73.583333
Bombus,pollinates,Ovidia andina,-42,-73.583333
Bombus,pollinates,Hydrangea serratifolia,-42,-73.583333
Bombus,pollinates,Berberis,-42,-73.583333
Bombus,pollinates,Rhaphithamnus spinosus,-42,-73.583333
Bombus,pollinates,Myrceugenia,-42,-73.583333
Bombus,pollinates,Caldcluvia paniculata,-42,-73.583333
Bombus,pollinates,Amomyrtus,-42,-73.583333
Bombus,pollinates,Myrceugenia,-42,-73.583333
Bombus,pollinates,Luma apiculata,-42,-73.583333
Bombus,pollinates,Myrceugenia,-42,-73.583333
Bombus,pollinates,Amomyrtus,-42,-73.583333
Bombus,pollinates,Eucryphia cordifolia,-42,-73.583333
Bombus,pollinates,Tepualia stipularis,-42,-73.583333
Bombus,pollinates,Tristerix corymbosus,-41.077069,-71.525206
Bombus,pollinates,Calceolaria crenatiflora,-41.077069,-71.525206
Bombus,pollinates,Mutisia decurrens,-41.077069,-71.525206
Bombus,pollinates,Berberis,-41.077069,-71.525206
Bombus,pollinates,Digitalis purpurea,-41.077069,-71.525206
Bombus,pollinates,Rosa eglanteria,-41.077069,-71.525206
Bombus,pollinates,Vicia nigricans,-41.077069,-71.525206
Bombus,pollinates,Berberis,-41.077069,-71.525206
Bombus,pollinates,Schinus patagonicus,-41.077069,-71.525206
Bombus,pollinates,Alstroemeria aurea,-41.077069,-71.525206
Melanostoma,pollinates,Myrteola nummularia,-42,-73.583333
Melanostoma,pollinates,Ugni molinae,-42,-73.583333
Melanostoma,pollinates,Berberis,-42,-73.583333
Melanostoma,pollinates,Ovidia andina,-42,-73.583333
Melanostoma,pollinates,Berberis,-42,-73.583333
Melanostoma,pollinates,Myrceugenia,-42,-73.583333
Melanostoma,pollinates,Caldcluvia paniculata,-42,-73.583333
Melanostoma,pollinates,Gevuina avellana,-42,-73.583333
Melanostoma,pollinates,Amomyrtus,-42,-73.583333
Melanostoma,pollinates,Myrceugenia,-42,-73.583333
Melanostoma,pollinates,Luma apiculata,-42,-73.583333
Melanostoma,pollinates,Myrceugenia,-42,-73.583333
Melanostoma,pollinates,Amomyrtus,-42,-73.583333
Melanostoma,pollinates,Eucryphia cordifolia,-42,-73.583333
Melanostoma,pollinates,Tepualia stipularis,-42,-73.583333
Sephanoides sephanoides,pollinates,Mitraria coccinea,-42,-73.583333
Sephanoides sephanoides,pollinates,Asteranthera ovata,-42,-73.583333
Sephanoides sephanoides,pollinates,Berberis,-42,-73.583333
Sephanoides sephanoides,pollinates,Rhaphithamnus spinosus,-42,-73.583333
Sephanoides sephanoides,pollinates,Embothrium coccineum,-42,-73.583333
Sephanoides sephanoides,pollinates,Eucryphia cordifolia,-42,-73.583333
Diphaglossa gayi,pollinates,Luzuriaga radicans,-42,-73.583333
Diphaglossa gayi,pollinates,Luzuriaga polyphylla,-42,-73.583333
Diphaglossa gayi,pollinates,Embothrium coccineum,-42,-73.583333
Diphaglossa gayi,pollinates,Amomyrtus,-42,-73.583333
Scaptia,pollinates,Gaultheria,-42,-73.583333
Apis mellifera,pollinates,Ugni molinae,-42,-73.583333
Apis mellifera,pollinates,Gaultheria,-42,-73.583333
Apis mellifera,pollinates,Berberis,-42,-73.583333
Apis mellifera,pollinates,Ovidia andina,-42,-73.583333
Apis mellifera,pollinates,Hydrangea serratifolia,-42,-73.583333
Apis mellifera,pollinates,Berberis,-42,-73.583333
Apis mellifera,pollinates,Rhaphithamnus spinosus,-42,-73.583333
Apis mellifera,pollinates,Embothrium coccineum,-42,-73.583333
Apis mellifera,pollinates,Myrceugenia,-42,-73.583333
Apis mellifera,pollinates,Caldcluvia paniculata,-42,-73.583333
Apis mellifera,pollinates,Gevuina avellana,-42,-73.583333
Apis mellifera,pollinates,Amomyrtus,-42,-73.583333
Apis mellifera,pollinates,Myrceugenia,-42,-73.583333
Apis mellifera,pollinates,Luma apiculata,-42,-73.583333
Apis mellifera,pollinates,Myrceugenia,-42,-73.583333
Apis mellifera,pollinates,Amomyrtus,-42,-73.583333
Apis mellifera,pollinates,Eucryphia cordifolia,-42,-73.583333
Apis mellifera,pollinates,Tepualia stipularis,-42,-73.583333
Cadeguala albopilosa,pollinates,Gaultheria,-42,-73.583333
Cadeguala albopilosa,pollinates,Berberis,-42,-73.583333
Cadeguala albopilosa,pollinates,Ovidia andina,-42,-73.583333
Cadeguala albopilosa,pollinates,Berberis,-42,-73.583333
Cadeguala albopilosa,pollinates,Rhaphithamnus spinosus,-42,-73.583333
Cadeguala albopilosa,pollinates,Gevuina avellana,-42,-73.583333
Cadeguala albopilosa,pollinates,Amomyrtus,-42,-73.583333
Cadeguala albopilosa,pollinates,Amomyrtus,-42,-73.583333
Cadeguala albopilosa,pollinates,Tepualia stipularis,-42,-73.583333
Corynura,pollinates,Gaultheria,-42,-73.583333
Corynura,pollinates,Hydrangea serratifolia,-42,-73.583333
Corynura,pollinates,Berberis,-42,-73.583333
Corynura,pollinates,Rhaphithamnus spinosus,-42,-73.583333
Corynura,pollinates,Myrceugenia,-42,-73.583333
Corynura,pollinates,Gevuina avellana,-42,-73.583333
Corynura,pollinates,Amomyrtus,-42,-73.583333
Corynura,pollinates,Myrceugenia,-42,-73.583333
Corynura,pollinates,Luma apiculata,-42,-73.583333
Corynura,pollinates,Myrceugenia,-42,-73.583333
Corynura,pollinates,Amomyrtus,-42,-73.583333
Corynura,pollinates,Digitalis purpurea,-41.077069,-71.525206
Corynura,pollinates,Rosa eglanteria,-41.077069,-71.525206
Corynura,pollinates,Alstroemeria aurea,-41.077069,-71.525206
Corynura,pollinates,Aristotelia chilensis,-41.077069,-71.525206
Caenohalictus,pollinates,Ovidia andina,-42,-73.583333
Caenohalictus,pollinates,Berberis,-42,-73.583333
Caenohalictus,pollinates,Gevuina avellana,-42,-73.583333
Caenohalictus,pollinates,Myrceugenia,-42,-73.583333
Caenohalictus,pollinates,Myrceugenia,-42,-73.583333
Caenohalictus,pollinates,Mutisia decurrens,-41.077069,-71.525206
Caenohalictus,pollinates,Berberis,-41.077069,-71.525206
Dysmorphocellus sp1 M_PL_034,pollinates,Anagallis,-42,-73.583333
Dysmorphocellus sp1 M_PL_034,pollinates,Myrceugenia,-42,-73.583333
Eristalis,pollinates,Anagallis,-42,-73.583333
Eristalis,pollinates,Rhaphithamnus spinosus,-42,-73.583333
Eristalis,pollinates,Amomyrtus,-42,-73.583333
Eristalis,pollinates,Myrceugenia,-42,-73.583333
Eristalis,pollinates,Luma apiculata,-42,-73.583333
Eristalis,pollinates,Myrceugenia,-42,-73.583333
Eristalis,pollinates,Eucryphia cordifolia,-42,-73.583333
Eristalis,pollinates,Tepualia stipularis,-42,-73.583333
Stilbosona cyanea,pollinates,Hydrangea serratifolia,-42,-73.583333
Stilbosona cyanea,pollinates,Luma apiculata,-42,-73.583333
Stilbosona cyanea,pollinates,Myrceugenia,-42,-73.583333
Stilbosona cyanea,pollinates,Amomyrtus,-42,-73.583333
Stilbosona cyanea,pollinates,Tepualia stipularis,-42,-73.583333
Vanessa,pollinates,Rhaphithamnus spinosus,-42,-73.583333
Callideriphus,pollinates,Rhaphithamnus spinosus,-42,-73.583333
Callideriphus,pollinates,Amomyrtus,-42,-73.583333
Phrygilus patagonicus,pollinates,Embothrium coccineum,-42,-73.583333
Elaenia,pollinates,Embothrium coccineum,-42,-73.583333
Carduelis,pollinates,Embothrium coccineum,-42,-73.583333
Thrypticus,pollinates,Myrceugenia,-42,-73.583333
Thrypticus,pollinates,Myrceugenia,-42,-73.583333
Thrypticus,pollinates,Luma apiculata,-42,-73.583333
Thrypticus,pollinates,Tepualia stipularis,-42,-73.583333
Allograpta,pollinates,Myrceugenia,-42,-73.583333
Allograpta,pollinates,Gevuina avellana,-42,-73.583333
Allograpta,pollinates,Luma apiculata,-42,-73.583333
Allograpta,pollinates,Myrceugenia,-42,-73.583333
Allograpta,pollinates,Amomyrtus,-42,-73.583333
Allograpta,pollinates,Tepualia stipularis,-42,-73.583333
Allograpta,pollinates,Calceolaria crenatiflora,-41.077069,-71.525206
Allograpta,pollinates,Berberis,-41.077069,-71.525206
Allograpta,pollinates,Ribes magellanicum,-41.077069,-71.525206
Allograpta,pollinates,Rosa eglanteria,-41.077069,-71.525206
Allograpta,pollinates,Berberis,-41.077069,-71.525206
Allograpta,pollinates,Schinus patagonicus,-41.077069,-71.525206
Allograpta,pollinates,Alstroemeria aurea,-41.077069,-71.525206
Peleteria,pollinates,Caldcluvia paniculata,-42,-73.583333
Morphodexia,pollinates,Caldcluvia paniculata,-42,-73.583333
Mordella,pollinates,Caldcluvia paniculata,-42,-73.583333
Mordella,pollinates,Luma apiculata,-42,-73.583333
Mordella,pollinates,Myrceugenia,-42,-73.583333
Mordella,pollinates,Amomyrtus,-42,-73.583333
Mordella,pollinates,Eucryphia cordifolia,-42,-73.583333
Mordella,pollinates,Tepualia stipularis,-42,-73.583333
Fannia,pollinates,Gevuina avellana,-42,-73.583333
Fannia,pollinates,Myrceugenia,-42,-73.583333
Fannia,pollinates,Amomyrtus,-42,-73.583333
Fannia,pollinates,Eucryphia cordifolia,-42,-73.583333
Fannia,pollinates,Tepualia stipularis,-42,-73.583333
Eristalis,pollinates,Gevuina avellana,-42,-73.583333
Cadeguala,pollinates,Gevuina avellana,-42,-73.583333
Cadeguala,pollinates,Amomyrtus,-42,-73.583333
Cadeguala,pollinates,Myrceugenia,-42,-73.583333
Schizochelus,pollinates,Amomyrtus,-42,-73.583333
Hylodanacea elegans,pollinates,Amomyrtus,-42,-73.583333
Eurymetopun,pollinates,Amomyrtus,-42,-73.583333
Eurymetopun,pollinates,Amomyrtus,-42,-73.583333
Clamirius apicarius,pollinates,Amomyrtus,-42,-73.583333
Platynocera,pollinates,Amomyrtus,-42,-73.583333
Platynocera,pollinates,Myrceugenia,-42,-73.583333
Platynocera,pollinates,Amomyrtus,-42,-73.583333
Dasydema,pollinates,Amomyrtus,-42,-73.583333
Dasydema,pollinates,Luma apiculata,-42,-73.583333
Chlamysus sp1 M_PL_034,pollinates,Myrceugenia,-42,-73.583333
Syrphus,pollinates,Myrceugenia,-42,-73.583333
Syrphus,pollinates,Tepualia stipularis,-42,-73.583333
Syrphus,pollinates,Rosa eglanteria,-41.077069,-71.525206
Syrphus,pollinates,Berberis,-41.077069,-71.525206
Syrphus,pollinates,Schinus patagonicus,-41.077069,-71.525206
Syrphus,pollinates,Alstroemeria aurea,-41.077069,-71.525206
Adalia,pollinates,Myrceugenia,-42,-73.583333
Adalia,pollinates,Amomyrtus,-42,-73.583333
Hyponotum kraussei,pollinates,Myrceugenia,-42,-73.583333
Hyponotum kraussei,pollinates,Luma apiculata,-42,-73.583333
Hyponotum kraussei,pollinates,Myrceugenia,-42,-73.583333
Hyponotum kraussei,pollinates,Amomyrtus,-42,-73.583333
Hyponotum kraussei,pollinates,Eucryphia cordifolia,-42,-73.583333
Chauliognathus,pollinates,Myrceugenia,-42,-73.583333
Chauliognathus,pollinates,Luma apiculata,-42,-73.583333
Chauliognathus,pollinates,Myrceugenia,-42,-73.583333
Chauliognathus,pollinates,Eucryphia cordifolia,-42,-73.583333
Chauliognathus,pollinates,Tepualia stipularis,-42,-73.583333
Megalybus,pollinates,Luma apiculata,-42,-73.583333
Megalybus,pollinates,Eucryphia cordifolia,-42,-73.583333
Fazia,pollinates,Luma apiculata,-42,-73.583333
Fazia,pollinates,Myrceugenia,-42,-73.583333
Fazia,pollinates,Tepualia stipularis,-42,-73.583333
Czernyola,pollinates,Myrceugenia,-42,-73.583333
Czernyola,pollinates,Amomyrtus,-42,-73.583333
Cheilosia,pollinates,Myrceugenia,-42,-73.583333
Cheilosia,pollinates,Amomyrtus,-42,-73.583333
Protosialis,pollinates,Amomyrtus,-42,-73.583333
Hylodanacea binotus,pollinates,Amomyrtus,-42,-73.583333
Eurymetopun,pollinates,Amomyrtus,-42,-73.583333
Chenoderus,pollinates,Amomyrtus,-42,-73.583333
Rhopalomerus tenuirostris,pollinates,Amomyrtus,-42,-73.583333
Rhopalomerus tenuirostris,pollinates,Eucryphia cordifolia,-42,-73.583333
Rhopalomerus tenuirostris,pollinates,Tepualia stipularis,-42,-73.583333
Trichophthalma,pollinates,Eucryphia cordifolia,-42,-73.583333
Macrometopia,pollinates,Eucryphia cordifolia,-42,-73.583333
Lypha,pollinates,Eucryphia cordifolia,-42,-73.583333
Eroessa chilensis,pollinates,Eucryphia cordifolia,-42,-73.583333
Mecopselaphus maculicollis,pollinates,Eucryphia cordifolia,-42,-73.583333
Mecopselaphus maculicollis,pollinates,Tepualia stipularis,-42,-73.583333
Vespula germanica,pollinates,Tepualia stipularis,-42,-73.583333
Vespula germanica,pollinates,Mutisia decurrens,-41.077069,-71.525206
Vespula germanica,pollinates,Digitalis purpurea,-41.077069,-71.525206
Vespula germanica,pollinates,Rosa eglanteria,-41.077069,-71.525206
Vespula germanica,pollinates,Alstroemeria aurea,-41.077069,-71.525206
Melanophthalma,pollinates,Tepualia stipularis,-42,-73.583333
Sephanoides,pollinates,Tristerix corymbosus,-41.077069,-71.525206
Sephanoides,pollinates,Mutisia decurrens,-41.077069,-71.525206
Sephanoides,pollinates,Alstroemeria aurea,-41.077069,-71.525206
Manuelia,pollinates,Tristerix corymbosus,-41.077069,-71.525206
Manuelia,pollinates,Berberis,-41.077069,-71.525206
Manuelia,pollinates,Schinus patagonicus,-41.077069,-71.525206
Manuelia,pollinates,Alstroemeria aurea,-41.077069,-71.525206
Chalepogenus caeruleus,pollinates,Calceolaria crenatiflora,-41.077069,-71.525206
Evylaeus,pollinates,Mutisia decurrens,-41.077069,-71.525206
Evylaeus,pollinates,Alstroemeria aurea,-41.077069,-71.525206
Ocyptamus melanorrhinus,pollinates,Mutisia decurrens,-41.077069,-71.525206
Ocyptamus melanorrhinus,pollinates,Rosa eglanteria,-41.077069,-71.525206
Ocyptamus melanorrhinus,pollinates,Alstroemeria aurea,-41.077069,-71.525206
Sapromyza,pollinates,Mutisia decurrens,-41.077069,-71.525206
Sapromyza,pollinates,Rosa eglanteria,-41.077069,-71.525206
Sapromyza,pollinates,Alstroemeria aurea,-41.077069,-71.525206
Heterosarus,pollinates,Mutisia decurrens,-41.077069,-71.525206
Heterosarus,pollinates,Alstroemeria aurea,-41.077069,-71.525206
Phthiria,pollinates,Mutisia decurrens,-41.077069,-71.525206
Phthiria,pollinates,Rosa eglanteria,-41.077069,-71.525206
Phthiria,pollinates,Alstroemeria aurea,-41.077069,-71.525206
Anthaxia,pollinates,Mutisia decurrens,-41.077069,-71.525206
Anthaxia,pollinates,Alstroemeria aurea,-41.077069,-71.525206
Manuelia,pollinates,Mutisia decurrens,-41.077069,-71.525206
Manuelia,pollinates,Berberis,-41.077069,-71.525206
Manuelia,pollinates,Alstroemeria aurea,-41.077069,-71.525206
Colletes seminitidus,pollinates,Berberis,-41.077069,-71.525206
Colletes seminitidus,pollinates,Ribes magellanicum,-41.077069,-71.525206
Colletes seminitidus,pollinates,Diplolepis diemii,-41.077069,-71.525206
Colletes seminitidus,pollinates,Berberis,-41.077069,-71.525206
Trichophthalma,pollinates,Berberis,-41.077069,-71.525206
Trichophthalma,pollinates,Ribes magellanicum,-41.077069,-71.525206
Trichophthalma,pollinates,Berberis,-41.077069,-71.525206
Trichophthalma,pollinates,Schinus patagonicus,-41.077069,-71.525206
Bombus,pollinates,Digitalis purpurea,-41.077069,-71.525206
Bombus,pollinates,Vicia nigricans,-41.077069,-71.525206
Bombus,pollinates,Alstroemeria aurea,-41.077069,-71.525206
Ruizantheda,pollinates,Digitalis purpurea,-41.077069,-71.525206
Ruizantheda,pollinates,Rosa eglanteria,-41.077069,-71.525206
Ruizantheda,pollinates,Berberis,-41.077069,-71.525206
Ruizantheda,pollinates,Schinus patagonicus,-41.077069,-71.525206
Ruizantheda,pollinates,Alstroemeria aurea,-41.077069,-71.525206
Ruizantheda,pollinates,Aristotelia chilensis,-41.077069,-71.525206
Allograpta,pollinates,Rosa eglanteria,-41.077069,-71.525206
Platycheirus,pollinates,Rosa eglanteria,-41.077069,-71.525206
Ruizantheda,pollinates,Rosa eglanteria,-41.077069,-71.525206
Ruizantheda,pollinates,Alstroemeria aurea,-41.077069,-71.525206
Platycheirus,pollinates,Rosa eglanteria,-41.077069,-71.525206
Platycheirus,pollinates,Berberis,-41.077069,-71.525206
Platycheirus,pollinates,Schinus patagonicus,-41.077069,-71.525206
Platycheirus,pollinates,Alstroemeria aurea,-41.077069,-71.525206
Platycheirus,pollinates,Aristotelia chilensis,-41.077069,-71.525206
Trichophthalma,pollinates,Rosa eglanteria,-41.077069,-71.525206
Trichophthalma,pollinates,Alstroemeria aurea,-41.077069,-71.525206
Scaeva,pollinates,Schinus patagonicus,-41.077069,-71.525206
Camponotus,pollinates,Schinus patagonicus,-41.077069,-71.525206
Policana albopilosa,pollinates,Schinus patagonicus,-41.077069,-71.525206
Policana albopilosa,pollinates,Aristotelia chilensis,-41.077069,-71.525206
Chilicola,pollinates,Alstroemeria aurea,-41.077069,-71.525206
Ruizantheda,pollinates,Alstroemeria aurea,-41.077069,-71.525206
Svastrides melanura,pollinates,Alstroemeria aurea,-41.077069,-71.525206
