source_taxon_name,interaction_type,target_taxon_name,latitude,longitude
Hakea,hasDispersalVector,Ptilinopus,-17.85,146.083333
Hakea,hasDispersalVector,Ptilinopus,-17.85,146.083333
Gomphandra australiana,hasDispersalVector,Ducula bicolor spilorrhoa,-17.85,146.083333
Gomphandra australiana,hasDispersalVector,Ptilinopus,-17.85,146.083333
Glochidion,hasDispersalVector,Macropygia amboinensis,-17.85,146.083333
Glochidion,hasDispersalVector,Ptilinopus,-17.85,146.083333
Fistulariidae,hasDispersalVector,Ptilinopus,-17.85,146.083333
Fistulariidae,hasDispersalVector,Ptilinopus,-17.85,146.083333
Ficus,hasDispersalVector,Ptilinopus,-17.85,146.083333
Ficus,hasDispersalVector,Ptilinopus,-17.85,146.083333
Eugenia,hasDispersalVector,Ptilinopus,-17.85,146.083333
Eugenia,hasDispersalVector,Ptilinopus,-17.85,146.083333
Elaeocarpus grandis,hasDispersalVector,Ptilinopus,-17.85,146.083333
Elaeocarpus grandis,hasDispersalVector,Ptilinopus,-17.85,146.083333
Citronella,hasDispersalVector,Ptilinopus,-17.85,146.083333
Citronella,hasDispersalVector,Ptilinopus,-17.85,146.083333
Cissus,hasDispersalVector,Ptilinopus,-17.85,146.083333
Cissus,hasDispersalVector,Ptilinopus,-17.85,146.083333
Cinnamomun laubatii,hasDispersalVector,Columba leucomela,-17.85,146.083333
Cinnamomun laubatii,hasDispersalVector,Ptilinopus,-17.85,146.083333
Antirhea tenuiflora,hasDispersalVector,Ptilinopus,-17.85,146.083333
Antirhea tenuiflora,hasDispersalVector,Ptilinopus,-17.85,146.083333
Aceratium,hasDispersalVector,Macropygia amboinensis,-17.85,146.083333
Aceratium,hasDispersalVector,Ptilinopus,-17.85,146.083333
pothos,hasDispersalVector,Macropygia amboinensis,-17.85,146.083333
pothos,hasDispersalVector,Ptilinopus,-17.85,146.083333
pothos,hasDispersalVector,Ptilinopus,-17.85,146.083333
Notothixos,hasDispersalVector,Macropygia amboinensis,-17.85,146.083333
Notothixos,hasDispersalVector,Ptilinopus,-17.85,146.083333
Notothixos,hasDispersalVector,Ptilinopus,-17.85,146.083333
Myristica,hasDispersalVector,Ducula bicolor spilorrhoa,-17.85,146.083333
Myristica,hasDispersalVector,Ptilinopus,-17.85,146.083333
Myristica,hasDispersalVector,Ptilinopus,-17.85,146.083333
Litsea bindoniana,hasDispersalVector,Macropygia amboinensis,-17.85,146.083333
Litsea bindoniana,hasDispersalVector,Ptilinopus,-17.85,146.083333
Litsea bindoniana,hasDispersalVector,Ptilinopus,-17.85,146.083333
Polyscias australiana,hasDispersalVector,Macropygia amboinensis,-17.85,146.083333
Polyscias australiana,hasDispersalVector,Ptilinopus,-17.85,146.083333
Polyscias australiana,hasDispersalVector,Ptilinopus,-17.85,146.083333
Ficus,hasDispersalVector,Ducula bicolor spilorrhoa,-17.85,146.083333
Ficus,hasDispersalVector,Ptilinopus,-17.85,146.083333
Ficus,hasDispersalVector,Ptilinopus,-17.85,146.083333
Endiandra,hasDispersalVector,Ptilinopus,-17.85,146.083333
Endiandra,hasDispersalVector,Ptilinopus,-17.85,146.083333
Endiandra,hasDispersalVector,Ptilinopus,-17.85,146.083333
Cryptocarya,hasDispersalVector,Columba leucomela,-17.85,146.083333
Cryptocarya,hasDispersalVector,Ptilinopus,-17.85,146.083333
Cryptocarya,hasDispersalVector,Ptilinopus,-17.85,146.083333
Cryptocarya,hasDispersalVector,Ducula bicolor spilorrhoa,-17.85,146.083333
Cryptocarya mackinnoniana,hasDispersalVector,Lopholaimus antarcticus,-17.85,146.083333
Cryptocarya mackinnoniana,hasDispersalVector,Ptilinopus,-17.85,146.083333
Cryptocarya mackinnoniana,hasDispersalVector,Ptilinopus,-17.85,146.083333
Cissus hypoglauca,hasDispersalVector,Macropygia amboinensis,-17.85,146.083333
Cissus hypoglauca,hasDispersalVector,Ptilinopus,-17.85,146.083333
Cissus hypoglauca,hasDispersalVector,Ptilinopus,-17.85,146.083333
Canarium,hasDispersalVector,Ducula bicolor spilorrhoa,-17.85,146.083333
Canarium,hasDispersalVector,Ptilinopus,-17.85,146.083333
Canarium,hasDispersalVector,Ptilinopus,-17.85,146.083333
Archontophoenix,hasDispersalVector,Ptilinopus,-17.85,146.083333
Archontophoenix,hasDispersalVector,Ptilinopus,-17.85,146.083333
Archontophoenix,hasDispersalVector,Ptilinopus,-17.85,146.083333
Polyscias murrayi,hasDispersalVector,Ptilinopus,-17.85,146.083333
Polyscias murrayi,hasDispersalVector,Macropygia amboinensis,-17.85,146.083333
Polyscias murrayi,hasDispersalVector,Ptilinopus,-17.85,146.083333
Polyscias murrayi,hasDispersalVector,Ptilinopus,-17.85,146.083333
Polyscias elegans,hasDispersalVector,Ptilinopus,-17.85,146.083333
Polyscias elegans,hasDispersalVector,Macropygia amboinensis,-17.85,146.083333
Polyscias elegans,hasDispersalVector,Ptilinopus,-17.85,146.083333
Polyscias elegans,hasDispersalVector,Ptilinopus,-17.85,146.083333
Chionanthus ramiflorus,hasDispersalVector,Ducula bicolor spilorrhoa,-17.85,146.083333
Chionanthus ramiflorus,hasDispersalVector,Ptilinopus,-17.85,146.083333
Chionanthus ramiflorus,hasDispersalVector,Ptilinopus,-17.85,146.083333
Chionanthus ramiflorus,hasDispersalVector,Ptilinopus,-17.85,146.083333
Ficus,hasDispersalVector,Ducula bicolor spilorrhoa,-17.85,146.083333
Ficus,hasDispersalVector,Ptilinopus,-17.85,146.083333
Ficus,hasDispersalVector,Ptilinopus,-17.85,146.083333
Ficus,hasDispersalVector,Ptilinopus,-17.85,146.083333
Neolitsea,hasDispersalVector,Columba leucomela,-17.85,146.083333
Neolitsea,hasDispersalVector,Ptilinopus,-17.85,146.083333
Neolitsea,hasDispersalVector,Macropygia amboinensis,-17.85,146.083333
Neolitsea,hasDispersalVector,Ptilinopus,-17.85,146.083333
Neolitsea,hasDispersalVector,Ptilinopus,-17.85,146.083333
