source_taxon_name,interaction_type,target_taxon_name,latitude,longitude
Decapterus,eats,Zooplankton,3.90664967019,-73.0803761873
Decapterus,eats,invertebrates,3.90664967019,-73.0803761873
Decapterus,eats,Brachyura,3.90664967019,-73.0803761873
Spheniscus humboldti,eats,Engraulis,-9.17265367678,-74.3612001063
Sula nebouxii,eats,Engraulis,-9.17265367678,-74.3612001063
Sula nebouxii,eats,Clupea pallasii,-1.43408977185,-78.7696936464
Sula nebouxii,eats,Scomberesox saurus,-1.43408977185,-78.7696936464
Sula nebouxii,eats,Cololabis saira,-1.43408977185,-78.7696936464
Sula nebouxii,eats,Engraulis,-1.43408977185,-78.7696936464
Sula nebouxii,eats,Engraulis mordax,-1.43408977185,-78.7696936464
Sula nebouxii,eats,Engraulis japonicus,-1.43408977185,-78.7696936464
Sula nebouxii,eats,Engraulis encrasicolus,-1.43408977185,-78.7696936464
Sula nebouxii,eats,Engraulis capensis,-1.43408977185,-78.7696936464
Sula nebouxii,eats,Engraulis australis,-1.43408977185,-78.7696936464
Sula nebouxii,eats,Engraulis anchoita,-1.43408977185,-78.7696936464
Sula nebouxii,eats,Sprattus sprattus,-1.43408977185,-78.7696936464
Sula nebouxii,eats,Sardinops sagax,-1.43408977185,-78.7696936464
Sula nebouxii,eats,Sardina pilchardus,-1.43408977185,-78.7696936464
Sula nebouxii,eats,Etrumeus,-1.43408977185,-78.7696936464
Sula nebouxii,eats,Etrumeus teres,-1.43408977185,-78.7696936464
Sula nebouxii,eats,Clupea harengus,-1.43408977185,-78.7696936464
Sula nebouxii,eats,Trachurus trachurus,-1.43408977185,-78.7696936464
Sula nebouxii,eats,Trachurus symmetricus,-1.43408977185,-78.7696936464
Sula nebouxii,eats,Trachurus mediterraneus,-1.43408977185,-78.7696936464
Sula nebouxii,eats,Trachurus,-1.43408977185,-78.7696936464
Sula nebouxii,eats,Decapterus,-1.43408977185,-78.7696936464
Sula nebouxii,eats,Belone belone,-1.43408977185,-78.7696936464
Sula dactylatra,eats,Cephalopoda,-9.17265367678,-74.3612001063
Lutjanus,eats,Engraulis,-9.17265367678,-74.3612001063
Pelecanoides,eats,Decapods,-9.17265367678,-74.3612001063
Pelecanoides,eats,Engraulis ringens,-9.17265367678,-74.3612001063
Pelecanoides,eats,Actinopterygii,-9.17265367678,-74.3612001063
Pelecanoides,eats,Emerita analoga,-9.17265367678,-74.3612001063
Pelecanoides,eats,Pleuroncodes monodon,-9.17265367678,-74.3612001063
Pelecanoides,eats,Normanichthys crockeri,-9.17265367678,-74.3612001063
Pelecanoides,eats,Xanthidae,-9.17265367678,-74.3612001063
Pelecanoides,eats,Osteichthyes,-9.17265367678,-74.3612001063
Pelecanoides,eats,Engraulis rigens,-9.17265367678,-74.3612001063
Pelecanoides,eats,Copepoda,-9.17265367678,-74.3612001063
Pelecanoides,eats,Cephalopoda,-9.17265367678,-74.3612001063
Pelecanoides,eats,Copepod,-9.17265367678,-74.3612001063
Pelecanoides,eats,Decapoda,-9.17265367678,-74.3612001063
Pelecanoides,eats,Euphausia mucronata,-9.17265367678,-74.3612001063
Pelecanoides,eats,Euphasia mucronata,-9.17265367678,-74.3612001063
Pelecanoides,eats,Odontesthes,-9.17265367678,-74.3612001063
Pelecanoides,eats,Vinciguerria lucetia,-9.17265367678,-74.3612001063
Pelecanoides,eats,Porcelanidae,-9.17265367678,-74.3612001063
Pelecanoides,eats,Porcellanidae,-9.17265367678,-74.3612001063
Pelecanoides,eats,Ephausia mucronata,-9.17265367678,-74.3612001063
Scomberesox saurus,eats,Copepoda,-9.17265367678,-74.3612001063
Scomberesox saurus,eats,benth. crustaceans,-9.17265367678,-74.3612001063
Scomberesox saurus,eats,Euphausiacea,-9.17265367678,-74.3612001063
Scomberesox saurus,eats,Osteichthyes,-9.17265367678,-74.3612001063
Scomberesox saurus,eats,Zoea,-9.17265367678,-74.3612001063
Sula,eats,Scomberesox saurus,-9.17265367678,-74.3612001063
Sula,eats,Engraulis,-9.17265367678,-74.3612001063
Sula,eats,Cephalopoda,-9.17265367678,-74.3612001063
Oceanodroma,eats,"Shrimps, prawns",-9.17265367678,-74.3612001063
Oceanodroma,eats,Brachyura,-9.17265367678,-74.3612001063
Oceanodroma,eats,Euphausiacea,-9.17265367678,-74.3612001063
Oceanodroma,eats,Kondakovia longimana,-9.17265367678,-74.3612001063
Oceanodroma,eats,Decapods,-9.17265367678,-74.3612001063
Oceanodroma,eats,Engraulis,-9.17265367678,-74.3612001063
Oceanodroma,eats,Engraulis mordax,-9.17265367678,-74.3612001063
Oceanodroma,eats,Engraulis japonicus,-9.17265367678,-74.3612001063
Oceanodroma,eats,Engraulis encrasicolus,-9.17265367678,-74.3612001063
Oceanodroma,eats,Engraulis capensis,-9.17265367678,-74.3612001063
Oceanodroma,eats,Engraulis australis,-9.17265367678,-74.3612001063
Oceanodroma,eats,Engraulis anchoita,-9.17265367678,-74.3612001063
Oceanodroma,eats,Teuthida,-9.17265367678,-74.3612001063
Oceanodroma,eats,Illex,-9.17265367678,-74.3612001063
Oceanodroma,eats,Loligo,-9.17265367678,-74.3612001063
Oceanodroma,eats,Cephalopoda,-9.17265367678,-74.3612001063
Merluccius,eats,Prionotus,-9.17265367678,-74.3612001063
Merluccius,eats,Cynoscion,-9.17265367678,-74.3612001063
Merluccius,eats,Ctenosciaena peruviana,-9.17265367678,-74.3612001063
Merluccius,eats,Alburnus alburnus,-9.17265367678,-74.3612001063
Merluccius,eats,Engraulis,-9.17265367678,-74.3612001063
Merluccius,eats,Anchoa nasus,-9.17265367678,-74.3612001063
Merluccius,eats,Sardinops sagax,-9.17265367678,-74.3612001063
Merluccius,eats,Engraulis ringens,-9.17265367678,-74.3612001063
Merluccius,eats,Arctozenus risso,-9.17265367678,-74.3612001063
Merluccius,eats,Mollusca,-9.17265367678,-74.3612001063
Merluccius,eats,Euphausiacea,-9.17265367678,-74.3612001063
Merluccius,eats,Decapoda,-9.17265367678,-74.3612001063
Merluccius,eats,Osteichthyes,-9.17265367678,-74.3612001063
Merluccius,eats,Amphipoda,-9.17265367678,-74.3612001063
Merluccius,eats,benth. crustaceans,-9.17265367678,-74.3612001063
Merluccius,eats,Crustacea,-9.17265367678,-74.3612001063
Merluccius,eats,Actinopterygii,-9.17265367678,-74.3612001063
